1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	2359387	2359457	[['Shares', 'Microsoft'], ['rose', 'close'], ['cents', 'Friday', 'share', 'Nasdaq', 'Stock', 'Market']]	[['Microsoft', 'stock'], ['was'], ['cents', 'share', 'New', 'York', 'yesterday']]
1	2403178	2403100	[['students'], ['had', 'been', 'hung'], ['times', 'year']]	[['students'], ['suffered'], ['symptoms', 'times', 'year']]
1	1669602	1669461	[['troops', 'division', 'Brigade', 'Combat', 'Team', 'Fort', 'Benning', 'Columbus'], ['began', 'returning', 'continuing'], ['week', 'flights', 'Friday']]	[['Infantry', 'troops'], ['began', 'returning'], ['week']]
1	919801	919939	[['ECB', 'President', 'Wim', 'Duisenberg'], ['said', 'was', 'discuss'], ['interest', 'rate', 'cuts', 'euro', 'zone']]	[['Central', 'Bank', 'President', 'Wim', 'Duisenberg'], ['said', 'televised', 'was', 'discuss'], ['interview', 'interest', 'rate', 'cuts', 'euro', 'zone']]
1	1200470	1200432	[['Post', 'article'], ['argued', 'was'], ['basis', 'point', 'cut', 'Fed']]	[['Post', 'article'], ['argued', 'was'], ['cut']]
0	2973611	2973628	[['Sun'], ['was', 'see', 'decline', 'falling'], ['vendor', 'shipments', 'percent', 'units']]	[['IBM', 'NYSE', 'IBM'], ['was', 'jumping'], ['vendor', 'sales', 'percent', 'units']]
1	14485	14516	[['March', 'downturn'], ['was', 'has', 'been'], ['break', 'growth', 'services', 'months']]	[['downturn', 'services', 'activity', 'March'], ['was', 'has', 'been'], ['break', 'growth', 'services', 'months']]
1	3326623	3326701	[['analysis'], ['was', 'published'], ['Tuesday', 'Circulation', 'journal', 'Heart', 'Association', 'news', 'web', 'sites']]	[['findings'], ['were', 'published'], ['Monday', 'Circulation', 'The', 'Journal', 'Heart', 'Association']]
1	1106490	1106299	[['President', 'George', 'W.', 'Bush', 'administration', 'officials'], ['cited', 'banned'], ['threat', 'Iraq', 'weapons'], ['programs', 'justification', 'war']]	[['President', 'Bush', 'officials', 'administration'], ['cited', 'going'], ['threat', 'Iraq', 'chemical', 'weapons', 'weapons', 'program', 'justification', 'war']]
0	1707092	1707031	[['company', 'operating', 'loss'], ['rose'], ['percent', 'year']]	[['revenue'], ['fell'], ['percent', 'year']]
1	1755505	1755464	[['agent', 'Bassem', 'Youssef'], ['filed'], ['lawsuit', 'Friday', 'Federal', 'District', 'Court', 'District', 'Columbia']]	[['lawsuit'], ['was', 'filed'], ['Friday', 'US', 'District', 'Court', 'District', 'Columbia']]
1	1449187	1449290	[['Mr', 'Abbas'], ['said', 'is', 'was', 'lost'], ['day', 'agreement', 'opportunity']]	[['counterpart', 'Mahmoud', 'Abbas'], ['replied', 'is', 'was', 'lost'], ['day', 'agreement', 'opportunity']]
1	844524	844667	[['standoff'], ['developed', 'attempted', 'pass'], ['soldiers', 'Hema', 'battlewagon', 'UN', 'compound']]	[['soldiers'], ['threatened', 'open', 'tried', 'pass'], ['fire', 'Hema', 'battlewagon', 'UN', 'compound']]
0	3050444	3050380	[['Gillette', 'shares'], ['rose'], ['percent', 'afternoon', 'New', 'York', 'Stock', 'Exchange', 'trading']]	[['Shares', 'Gillette'], ['closed'], ['cents', 'trading', 'Wednesday', 'New', 'York', 'Stock', 'Exchange']]
0	1199589	1200000	[['companies', 'handset', 'option'], ['have', 'using'], ['percent', 'customers', 'technology', 'end']]	[['handset', 'option'], ['have', 'using'], ['percent', 'customers', 'technology', 'end']]
1	1609290	1609098	[['ONG', 'KONG', 'July', 'Tens', 'thousands', 'demonstrators'], ['gathered', 'call'], ['tonight', 'legislature', 'building', 'elections', 'resignation', 'Hong', 'Kong', 'leader']]	[['Tens', 'thousands', 'demonstrators'], ['gathered', 'stand', 'call'], ['yesterday', 'evening', 'city', 'legislature', 'building', 'elections', 'resignation', 'Hong', 'Kong', 'leader']]
1	2746028	2746125	[['jurors'], ['were', 'being', 'asked', 'complete'], ['questionnaire']]	[['jurors'], ['were', 'taken', 'asked', 'fill'], ['courtroom', 'groups', 'questionnaire']]
0	2874608	2874685	[['Microsoft'], ['fell'], ['percent', 'Thursday', 'close']]	[['Shares', 'Microsoft'], ['slipped'], ['percent', 'trade', 'Nasdaq', 'close']]
1	1917187	1917262	[['acquisition'], ['has', 'been', 'approved', 'is', 'expected', 'close'], ['companies', 'board', 'directors', 'quarter', 'year']]	[['Nvidia', 'acquisition'], ['has', 'been', 'approved', 'is', 'expected', 'close'], ['directors', 'companies', 'Nvidia', 'quarter']]
1	1102668	1102548	[['Luster'], ['gave', 'revealed'], ['police', 'name', 'identity']]	[['Barrera'], ['said', 'gave', 'revealed'], ['Luster', 'police', 'name', 'arrest', 'Wednesday', 'identity']]
0	2115214	2115266	[['organizations'], ['said'], ['boycott', 'vote']]	[['organisations'], ['said', 'warned', 'expect'], ['boycott', 'vote', 'voters', 'fraud']]
1	374264	374624	[['drugs'], ['be', 'prescribed'], ['Medicaid', 'patients', 'state', 'say-so']]	[['drugs'], ['be', 'prescribed'], ['Medicaid', 'patients', 'state', 'say-so']]
1	1597193	1597119	[['Saddam', 'loyalists'], ['have', 'been', 'blamed', 'sabotaging'], ['nation', 'infrastructure', 'attacks', 'U.S.', 'soldiers']]	[['Hussein', 'loyalists'], ['have', 'been', 'blamed', 'sabotaging', 'attacking'], ['nation', 'infrastructure', 'US', 'soldiers']]
1	20917	20853	[['Mayor', 'Bart', 'Peterson'], ['said', 'was', 'resume', 'had', 'employed', 'including'], ['airline', 'operations', 'base', 'workers', 'mechanics']]	[['Mayor', 'Bart', 'Peterson'], ['conceded', 'was', 'quashing', 'including'], ['facility', 'fate', 'hopes', 'airline', 'workers', 'mechanics']]
0	1837647	1837204	[['Dotson'], ['was', 'arrested', 'charged'], ['Monday', 'Maryland', 'murder']]	[['Dotson'], ['was', 'charged'], ['Dennehy', 'murder']]
1	1122033	1122090	[['activity'], ['did', 'decrease'], ['risk']]	[['Dancing'], ['was', 'associated'], ['activity', 'risk', 'dementia']]
0	222911	223008	[['percent', 'note', 'April'], ['gained', 'lowering'], ['yield', 'basis', 'points', 'percent']]	[['yield', 'percent', 'note'], ['fell'], ['basis', 'points', 'percent']]
0	3257010	3257120	[['Mr.', 'Bush'], ['had', 'sought', 'store', 'have', 'stayed'], ['papers', 'father', 'library', 'half-century']]	[['watchdog', 'groups'], ['opposed', 'house', 'have', 'remained'], ['Mr.', 'Bush', 'efforts', 'papers', 'father', 'library', 'half-century']]
1	2081769	2081787	[['hearing', 'matter'], ['was', 'held', 'marking', 'deciding'], ['Thursday', 'morning', 'Fulton', 'County', 'Superior', 'Court', 'steps', 'case', 'Matthew', 'Whitley']]	[['hearing', 'Thursday', 'morning', 'Judge', 'Elizabeth', 'Long', 'Fulton', 'County', 'Superior', 'Court'], ['marked', 'deciding'], ['steps', 'case', 'Matthew', 'Whitley']]
0	384190	384162	[['Arts'], ['helped'], ['coach', 'youth', 'football', 'team', 'Lombardi', 'Middle', 'School', 'Green', 'Bay']]	[['boy'], ['was'], ['student', 'Lombardi', 'Middle', 'School', 'Green', 'Bay']]
1	1705771	1705922	[['entrepreneur'], ['flagged'], ['plan', 'meeting', 'London', 'Tourism', 'Minister', 'Joe', 'Hockey']]	[['Sir', 'Richard'], ['was', 'speaking'], ['meeting', 'London', 'Tourism', 'Minister', 'Joe', 'Hockey']]
1	716883	716599	[['Ryan', 'Harvey', 'outfielder', 'Dunedin', 'High', 'School', 'Florida'], ['was', 'selected'], ['pick', 'Chicago', 'Cubs']]	[['Ryan', 'Harvey', 'school', 'outfielder', 'Florida'], ['was', 'chosen'], ['Cubs']]
0	3407319	3407282	[['San', 'Joaquin', 'County', 'Sheriff', 'deputies'], ['found'], ['body', 'Adan', 'Avalos']]	[['San', 'Joaquin', 'County', 'sheriff', 'deputies'], ['found', 'shot'], ['Adan', 'Avalos', 'Riverbank', 'death', 'SUV']]
0	1723092	1723130	[['Technology', 'stocks'], ['make', 'fell'], ['percent', 'Nasdaq', 'points', 'percent']]	[['Nasdaq'], ['fell', 'end', 'based'], ['points', 'percent', 'data']]
1	3020180	3020057	[['bulk', 'funds'], ['go'], ['operations', 'Iraq', 'Afghanistan']]	[['bulk', 'bill'], ['goes'], ['operations', 'Iraq', 'Afghanistan']]
1	1694765	1694755	[['capabilities'], ['provide', 'create', 'publish', 'manage'], ['IBM', 'customers', 'way', 'archive', 'content', 'intranet', 'extranet', 'Internet', 'environment']]	[['product'], ['be', 'targeted', 'need', 'create', 'publish', 'manage'], ['companies', 'archive', 'content', 'intranet', 'extranet', 'internet', 'environment']]
1	2195720	2195935	[['power', 'plant', 'example'], ['replace', 'adding'], ['boilers', 'smog', 'controls']]	[['power', 'plant', 'example'], ['replace', 'adding'], ['equipment', 'pollution', 'controls']]
1	1971109	1970905	[['experts'], ['perform', 'stranding'], ['release', 'whales', 'incident', 'United', 'States']]	[['experts'], ['perform', 'stranding'], ['United', 'States', 'release', 'whales', 'incident']]
0	36516	36820	[['Shares', 'AstraZeneca', 'AZN.N', 'Europe', 'drugmaker'], ['rose', 'close'], ['percent', 'New', 'York', 'Stock', 'Exchange']]	[['Shares', 'AstraZeneca', 'Europe', 'drug', 'company'], ['rose'], ['cent', 'New', 'York', 'Stock', 'Exchange', 'news']]
1	512669	512160	[['Gov.', 'Rick', 'Perry'], ['has', 'said', 'opposes', 'gambling', 'be', 'veto'], ['expansion', 'continuation', 'Lottery', 'Commission']]	[['Gov.', 'Rick', 'Perry'], ['opposes', 'has', 'said', 'be', 'veto'], ['expansion', 'gambling', 'lottery', 'sunset', 'bill']]
1	1396775	1396739	[['companies'], ['include'], ['Sony', 'Corp.', 'Microsoft', 'Corp.', 'Hewlett-Packard', 'Co.', 'International', 'Business', 'Machines', 'Corp.', 'Gateway', 'Inc.', 'Nokia', 'Corp.', 'others']]	[['companies'], ['include'], ['Sony', 'Microsoft', 'Hewlett-Packard', 'International', 'Business', 'Machines', 'Gateway', 'Nokia', 'others']]
1	1828398	1828187	[['Officials'], ['developed', 'burn', 'dropping', 'hoping', 'burn'], ['plans', 'acres', 'forest', 'park', 'southwest', 'border', 'devices', 'fuel', 'wildfire', 'path']]	[['Officials'], ['planned', 'burn', 'dropping', 'aiming', 'remove'], ['acres', 'forest', 'devices', 'air', 'fuel', 'wildfire', 'path']]
0	660850	660781	[['LEIU'], ['go'], ['jail']]	[['Protesters'], ['chanted', 'Tapping', 'reading', 'go', 'put', 'danced'], ['phones', 'mail', 'LEIU', 'jail', 'skits', 'drumbeats']]
1	921290	921224	[['George', 'Scalise', 'trade', 'association', 'president'], ['said'], ['statement']]	[['SIA', 'forecast'], ['reflects'], ['realities', 'semiconductor', 'industry', 'cent', 'growth', 'rate']]
1	374383	374044	[['court'], ['said', 'did', 'show', 'be', 'prevented', 'taking'], ['drug', 'makers', 'plan', 'effect']]	[['Stevens'], ['said', 'had', 'shown', 'be', 'prevented', 'taking'], ['drug', 'manufacturers', 'plan', 'effect']]
1	2820522	2820367	[['experts'], ['said', 'was'], ['condition']]	[['experts'], ['said', 'was', 'worrying'], ['Blair', 'problem']]
1	2733221	2733357	[['Joan', 'B.', 'Kroc', 'billionaire', 'widow', 'McDonald', 'Corp.', 'founder', 'Ray', 'Kroc'], ['died'], ['Sunday', 'bout', 'brain', 'cancer']]	[['Joan', 'B.', 'Kroc', 'billionaire', 'widow', 'McDonald', 'founder', 'Ray', 'Kroc', 'philanthropy'], ['died'], ['Sunday', 'brain', 'cancer']]
1	1711097	1711149	[['company'], ['has', 'expanded', 'providing', 'including'], ['services', 'buyers', 'payment', 'services']]	[['company'], ['has', 'expanded', 'offering'], ['services', 'payment', 'financing']]
0	2584416	2584653	[['Cooley'], ['said', 'expects', 'be', 'called'], ['Muhammad', 'witness', 'hearing', 'Malvo']]	[['Lee', 'Boyd', 'Malvo'], ['be', 'called'], ['witness', 'Wednesday', 'hearing', 'sniper', 'John', 'Allen', 'Muhammad']]
1	403037	402971	[['Revelations', 'expenditures'], ['shocked', 'is', 'cutting', 'struggles', 'increased'], ['employees', 'Delta', 'airline', 'jobs', 'security', 'costs', 'passengers']]	[['Revelations', 'expenditures'], ['shocked', 'has', 'posted', 'cut', 'struggles', 'increased'], ['employees', 'Delta', 'airline', 'losses', 'jobs', 'security', 'costs', 'passengers']]
1	3419852	3419777	[['Researchers', 'Sweden', 'Karolinska', 'Institute'], ['reanalyzed', 'had', 'been', 'treated'], ['data', 'infants', 'radiation', 'birthmark', 'condition']]	[['Researchers', 'Sweden', 'Karolinska', 'Institute'], ['went', 'treated'], ['data', 'children', 'radiation', 'birthmark', 'condition']]
0	2866150	2866091	[['Sriyanto', 'years', 'jail'], ['denied', 'had', 'done'], ['anything']]	[['Sriyanto'], ['denied', 'had', 'done'], ['Age', 'anything']]
1	3438803	3438780	[['state', 'executions', 'executions'], ['says', 'is', 'designed', 'reduce'], ['policy', 'stress', 'prison', 'staff']]	[['state', 'executions', 'executions', 'practice'], ['is', 'intended', 'reduce'], ['stress', 'prison', 'staff']]
1	2068941	2068953	[['girl', 'daughter', 'teller'], ['was', 'taken'], ['bank', 'doctor', 'appointment']]	[['mother', 'authorities'], ['had', 'brought'], ['daughter', 'bank', 'doctor', 'appointment']]
1	1513487	1513246	[['U.S.', 'troops'], ['have', 'been', 'killed', 'declared', 'be'], ['fire', 'Bush', 'combat', 'Iraq', 'May']]	[['troops'], ['have', 'been', 'killed', 'was', 'declared'], ['fire', 'combat', 'May']]
1	3017237	3017177	[['company'], ['said'], ['statement']]	[['Apple'], ['is', 'working', 'affected', 'resolve', 'resides'], ['Oxford', 'Semiconductor', 'drive', 'manufacturers', 'issue', 'Oxford', 'chip-set']]
0	2265154	2265322	[['transaction'], ['expand'], ['Callebaut', 'sales', 'revenues', 'consumer', 'products', 'business', 'percent', 'percent']]	[['transaction'], ['expand'], ['Callebaut', 'sales', 'revenues', 'consumer', 'products', 'business', 'percent', 'one-third', 'sales']]
1	1423378	1423284	[['IAEA'], ['said', 'accept', 'had', 'been', 'set'], ['ElBaradei', 'invitation', 'date']]	[['International', 'Energy', 'Agency', 'Monday', 'ElBaradei'], ['had', 'accepted', 'said', 'had', 'been', 'set'], ['Iran', 'invitation', 'date']]
1	811375	811232	[['poll'], ['saw'], ['difference', 'women', 'men', 'feelings', 'Mrs', 'Clinton']]	[['poll'], ['saw'], ['difference', 'women', 'men', 'feelings', 'First', 'Lady']]
0	1719820	1719843	[['percent', 'increase'], ['raise', 'including'], ['tuition', 'fees']]	[['percent', 'hike'], ['takes'], ['UC', 'tuition', 'fees']]
0	1918139	1918289	[['Hundreds', 'reporters', 'photographers'], ['swamped', 'was', 'carried'], ['courthouse', 'grounds', 'hearing', 'cable', 'networks']]	[['Hundreds', 'reporters', 'photographers'], ['swamped', 'involving', 'was', 'carried'], ['town', 'hearing', 'All-Star', 'cable', 'networks']]
1	2186840	2186895	[['Milwaukee', 'prosecutors'], ['charged', 'died'], ['church', 'minister', 'abuse', 'death', 'boy', 'healing', 'service']]	[['church', 'minister'], ['was', 'charged', 'suffocated', 'tried', 'heal'], ['yesterday', 'death', 'boy', 'church', 'leaders', 'storefront', 'church']]
0	53408	52986	[['Niels'], ['told', 'thought', 'outlive'], ['interviewer', 'Man', 'years']]	[['Mr.', 'Nielsen'], ['told', 'thought', 'outlive'], ['interviewer', 'rock', 'face', 'years']]
1	563634	563375	[['chest', 'tightness', 'exercise', 'prevalence', 'asthma', 'amount', 'time'], ['spent'], ['pool']]	[['Chest', 'tightness', 'exercise', 'prevalence', 'asthma', 'amount', 'time'], ['spent'], ['pools']]
1	1895295	1895167	[['police'], ['arrested', 'suspected', 'was', 'found'], ['people', 'Tuesday', 'connection', 'ritual', 'murder', 'boy', 'torso', 'Thames', 'River']]	[['Police'], ['have', 'arrested', 'was', 'found', 'floating'], ['people', 'connection', 'murder', 'child', 'torso', 'river', 'Thames']]
1	243946	243684	[['Winners'], ['be', 'announced'], ['June', 'ceremony', 'broadcast', 'CBS', 'Radio', 'City', 'Music', 'Hall']]	[['Tony', 'winners'], ['be', 'announced', 'televised'], ['June', 'ceremonies', 'Radio', 'City', 'Music', 'Hall']]
1	2158059	2158105	[['lawsuit'], ['has', 'been', 'filed', 'block'], ['attempt', 'removal', 'Commandments', 'monument', 'building']]	[['Supporters'], ['asked', 'block'], ['court', 'Monday', 'removal', 'Commandments', 'monument', 'Alabama', 'Judicial', 'Building']]
1	4155	4143	[['police', 'divers'], ['have', 'searched', 'looking', 'remaining'], ['parts', 'Long', 'Island', 'Sound']]	[['police', 'divers'], ['have', 'searched', 'looking', 'remaining'], ['waters']]
1	1201306	1201329	[['association'], ['said', 'were', 'rented', 'ended', 'compared'], ['DVDs', 'week', 'June', 'VHS', 'cassettes']]	[['Video', 'Software', 'Dealers', 'Association'], ['said', 'were', 'rented', 'compared'], ['DVDs', 'week', 'VHS', 'cassettes']]
1	426940	426546	[['SARS'], ['has', 'killed', 'infected'], ['people', 'China', 'mainland']]	[['disease'], ['has', 'killed', 'infected'], ['people']]
0	461779	461815	[['Cide'], ['has', 'become', 'Affirmed'], ['chance', 'Crown', 'winner']]	[['Cide'], ['is', 'looking', 'become'], ['horse', 'racing', 'Crown', 'winner', 'generation']]
1	2136052	2136150	[['virus'], ['spreads', 'contain', 'Thank'], ['computer', 'users', 'file', 'attachments', 'emails', 'headings', 'Re', 'Details']]	[['computer', 'users'], ['contain', 'Thank'], ['file', 'attachments', 'e-mails', 'headings', 'Re', 'Details', 'Re', 'Movie']]
0	748187	748228	[['transfers'], ['reduce'], ['P&G', 'work', 'force']]	[['transfers'], ['reduce'], ['P&G', 'work', 'force', 'years']]
1	2232493	2232381	[['Iraqis', 'Saudis'], ['grabbed', 'gave', 'leading', 'said'], ['blast', 'information', 'arrest', 'others', 'official']]	[['official', 'condition', 'anonymity'], ['said', 'detained', 'gave', 'leading'], ['Iraqis', 'Saudis', 'attack', 'information', 'arrest', 'others']]
0	707136	707112	[['Lee'], ['asked', 'saying', 'had', 'given', 'be', 'used'], ['injunction', 'Viacom', 'use', 'name', 'consent']]	[['Lee'], ['asked'], ['injunction', 'Viacom', 'use', 'name', 'Spike', 'TNN']]
1	3153774	3153722	[['church'], ['was', 'grieving', 'was', 'killed'], ['death', 'Chief', 'Warrant', 'Officer', 'Kyran', 'Kennedy', 'congregation', 'member', 'helicopter', 'crash', 'Iraq', 'Nov.']]	[['church'], ['was', 'grieving', 'was', 'killed'], ['death', 'congregation', 'member', 'helicopter', 'crash', 'Iraq', 'Nov.']]
0	1077014	1077138	[['Glover'], ['said', 'used', 'used', 'strangle'], ['killer', 'slipknot', 'ligature', 'victims']]	[['Glover'], ['said', 'used', 'including', 'strangle'], ['killer', 'slipknot', 'cable', 'extension', 'cord', 'victims']]
0	62641	62810	[['Media', 'Editor', 'Jon', 'Friedman'], ['contributed'], ['story']]	[['Jon', 'Friedman'], ['is'], ['media', 'editor', 'CBS.MarketWatch.com', 'New', 'York']]
1	2770513	2770488	[['test'], ['was', 'conducted', 'was', 'paid'], ['University', 'California', 'Los', 'Angeles', 'Riverside', 'ARB']]	[['test', 'UCLA', 'UC', 'Riverside'], ['was', 'paid'], ['ARB']]
0	2578315	2578177	[['dollar'], ['was'], ['francs', 'percent']]	[['dollar'], ['was'], ['percent', 'yen']]
0	1477738	1477593	[['Weida'], ['decided', 'providing', 'proceed'], ['Meester', 'case', 'charges', 'rape', 'sodomy', 'assault', 'alcohol', 'minors']]	[['Douglas', 'Meester'], ['is', 'charged', 'providing'], ['rape', 'sodomy', 'assault', 'alcohol', 'minors']]
1	840255	840252	[['name', 'robot'], ['was', 'selected', 'submitted'], ['names', 'U.S.', 'school', 'children']]	[['name', 'robot', 'p.m.', 'p.m.', 'Sunday'], ['was', 'selected', 'submitted'], ['names', 'U.S.']]
1	833170	833200	[['Doris', 'Brasher', 'grocery', 'store', 'police', 'station'], ['said', 'knew', 'were', 'killed'], ['town', 'men']]	[['Doris', 'Brasher', 'grocery', 'store', 'Highway'], ['said', 'knew', 'were', 'killed'], ['town', 'men']]
1	1112726	1112799	[['Gov.', 'Linda', 'Lingle', 'members', 'staff'], ['were', 'watched'], ['Navy', 'base', 'launch']]	[['Gov.', 'Linda', 'Lingle', 'dignitaries'], ['are', 'scheduled', 'be', 'watch'], ['base', 'launch']]
